Time (s);T1;T2
570600;36.4;38.75
570690;36.3;38.6875
570780;36.2;38.6875
570870;36.2;38.6875
570960;36.2;38.625
571050;36.2;38.5625
571140;36.1;38.5
571230;36.1;38.5625
571320;36.1;38.5
571410;36.1;38.4375
571500;36.1;38.4375
571590;35.9;38.375
571680;35.9;38.4375
571770;35.9;38.5
571860;35.9;38.5625
571950;36.1;38.5625
572040;36.1;38.5625
572130;36.2;38.625
572220;36.2;38.6875
572310;36.4;38.8125
572400;36.4;38.8125
572490;36.4;38.875
572580;36.5;38.875
572670;36.6;38.875
572760;36.6;38.9375
572850;36.6;38.875
572940;36.5;38.875
573030;36.5;38.875
573120;36.5;38.875
573210;36.4;38.8125
573300;36.4;38.8125
573390;36.4;38.8125
573480;36.3;38.6875
573570;36.2;38.625
573660;36.2;38.5625
573750;36.2;38.5625
573840;36.2;38.5
573930;36.1;38.5
574020;36.1;38.5
574110;36.1;38.4375
574200;36.1;38.4375
574290;35.9;38.375
574380;36.1;38.4375
574470;36.1;38.5
574560;36.1;38.5625
574650;36.1;38.625
574740;36.2;38.625
574830;36.2;38.6875
574920;36.2;38.75
575010;36.4;38.8125
575100;36.4;38.875
575190;36.4;38.875
575280;36.5;38.875
575370;36.5;38.875
575460;36.6;38.875
575550;36.6;38.9375
575640;36.6;38.9375
575730;36.5;38.875
575820;36.4;38.875
575910;36.4;38.8125
576000;36.3;38.75
576090;36.3;38.6875
576180;36.2;38.6875
576270;36.2;38.625
576360;36.2;38.625
576450;36.2;38.5625
576540;36.1;38.5625
576630;36.2;38.5
576720;36.1;38.4375
576810;36.1;38.4375
576900;36.1;38.4375
576990;36;38.4375
577080;35.9;38.5
577170;36;38.625
577260;36.1;38.5625
577350;36.1;38.625
577440;36.2;38.625
577530;36.2;38.6875
577620;36.4;38.6875
577710;36.4;38.6875
577800;36.4;38.6875
577890;36.4;38.6875
577980;36.4;38.6875
578070;36.4;38.75
578160;36.4;38.75
578250;36.4;38.75
578340;36.4;38.75
578430;36.4;38.6875
578520;36.2;38.6875
578610;36.2;38.625
578700;36.2;38.625
578790;36.2;38.5625
578880;36.1;38.5625
578970;36.1;38.4375
579060;36;38.4375
579150;36;38.375
579240;36.1;38.3125
579330;36;38.25
579420;35.9;38.25
579510;35.9;38.3125
579600;36;38.3125
579690;36;38.375
579780;36.1;38.5
579870;36.1;38.5
579960;36.2;38.4375
580050;36.4;38.4375
580140;36.5;38.5
580230;36.6;38.5
580320;36.6;38.5
580410;36.7;38.5625
580500;36.7;38.5625
580590;36.7;38.5625
580680;36.7;38.5625
580770;36.6;38.625
580860;36.6;38.5625
580950;36.6;38.5625
581040;36.5;38.5625
581130;36.4;38.5625
581220;36.3;38.5625
581310;36.2;38.5
581400;36.2;38.5
581490;36.1;38.5
581580;36.1;38.4375
581670;36.1;38.5
581760;36.1;38.5
581850;36.1;38.4375
581940;36;38.4375
582030;36;38.5
582120;36;38.5
582210;36.1;38.625
582300;36.2;38.6875
582390;36.2;38.6875
582480;36.4;38.75
582570;36.5;38.8125
582660;36.6;38.8125
582750;36.6;38.9375
582840;36.6;38.9375
582930;36.6;39
583020;36.7;39.0625
583110;36.7;39.125
583200;36.7;39.125
583290;36.7;39.125
583380;36.8;39.125
583470;36.7;39.125
583560;36.7;39.0625
583650;36.7;39.0625
583740;36.7;39
583830;36.7;38.9375
583920;36.6;38.9375
584010;36.6;38.9375
584100;36.6;38.875
584190;36.5;38.8125
584280;36.5;38.875
584370;36.4;38.8125
584460;36.3;38.75
584550;36.2;38.75
584640;36.2;38.75
584730;36.2;38.8125
584820;36.2;38.8125
584910;36.3;38.875
585000;36.4;38.875
585090;36.5;38.9375
585180;36.6;39
585270;36.6;39.0625
585360;36.6;39.125
585450;36.8;39.125
585540;36.8;39.1875
585630;36.8;39.1875
585720;36.8;39.1875
585810;36.8;39.1875
585900;36.8;39.1875
585990;36.8;39.25
586080;36.8;39.25
586170;36.8;39.25
586260;36.7;39.1875
586350;36.7;39.125
586440;36.7;39.0625
586530;36.6;39
586620;36.6;39
586710;36.6;38.9375
586800;36.6;39
586890;36.5;38.9375
586980;36.4;38.875
587070;36.4;38.9375
587160;36.4;38.9375
587250;36.4;38.9375
587340;36.4;39
587430;36.5;39.0625
587520;36.6;39.0625
587610;36.6;39.125
587700;36.7;39.1875
587790;36.8;39.3125
587880;36.9;39.375
587970;36.9;39.4375
588060;36.9;39.4375
588150;36.9;39.5
588240;36.9;39.5625
588330;37;39.5625
588420;37;39.5625
588510;37;39.5625
588600;37;39.5625
588690;36.9;39.5625
588780;36.9;39.5
588870;36.9;39.4375
588960;36.9;39.375
589050;36.9;39.375
589140;36.9;39.3125
589230;36.8;39.1875
589320;36.7;39.125
589410;36.7;39
589500;36.6;38.9375
589590;36.6;38.875
589680;36.5;38.9375
589770;36.5;39
589860;36.6;39
589950;36.6;39.125
590040;36.7;39.125
590130;36.8;39.125
590220;36.9;39.1875
590310;36.9;39.3125
590400;37.1;39.3125
590490;37.2;39.375
590580;37.2;39.4375
590670;37.2;39.4375
590760;37.3;39.5
590850;37.2;39.5
590940;37.2;39.5
591030;37.2;39.5
591120;37.2;39.5
591210;37.1;39.5
591300;37.1;39.5
591390;37;39.5
591480;37;39.4375
591570;36.9;39.4375
591660;36.9;39.375
591750;36.8;39.375
591840;36.8;39.3125
591930;36.8;39.25
592020;36.8;39.25
592110;36.8;39.1875
592200;36.7;39.125
592290;36.7;39.0625
592380;36.6;39.0625
592470;36.6;39.0625
592560;36.6;39.0625
592650;36.6;39.125
592740;36.7;39.125
592830;36.8;39.1875
592920;36.8;39.25
593010;36.9;39.3125
593100;36.9;39.375
593190;37.1;39.375
593280;37.1;39.4375
593370;37.1;39.375
593460;37;39.375
593550;37;39.375
593640;37.1;39.3125
593730;37.1;39.3125
593820;37.2;39.25
593910;37.2;39.1875
594000;37.1;39.0625
594090;37.1;39.0625
594180;37;39
594270;37.1;38.875
594360;36.9;38.9375
594450;36.8;38.9375
594540;36.8;38.875
594630;36.7;38.875
594720;36.6;38.9375
594810;36.7;38.9375
594900;36.7;39.0625
594990;36.8;39.0625
595080;36.8;39.0625
595170;36.8;39.125
595260;36.9;39.1875
595350;37;39.1875
595440;37.1;39.25
595530;37.2;39.25
595620;37.2;39.3125
595710;37.2;39.3125
595800;37.2;39.3125
595890;37.2;39.3125
595980;37.2;39.3125
596070;37.1;39.375
596160;37.1;39.3125
596250;37.1;39.3125
596340;37.1;39.375
596430;37;39.3125
596520;36.9;39.1875
596610;36.8;39.125
596700;36.8;39
596790;36.7;39
596880;36.7;38.9375
596970;36.6;38.875
597060;36.5;38.875
597150;36.5;38.875
597240;36.5;38.9375
597330;36.6;39.0625
597420;36.6;39.0625
597510;36.7;39.0625
597600;36.8;39.125
597690;36.9;39.1875
597780;36.9;39.1875
597870;36.9;39.1875
597960;36.9;39.25
598050;37;39.3125
598140;37;39.3125
598230;37;39.375
598320;37;39.3125
598410;36.9;39.375
598500;36.8;39.3125
598590;36.8;39.25
598680;36.8;39.3125
598770;36.8;39.25
598860;36.7;39.25
598950;36.7;39.25
599040;36.6;39.1875
599130;36.6;39.125
599220;36.6;39.0625
599310;36.5;39
599400;36.5;39
599490;36.5;38.9375
599580;36.4;38.9375
599670;36.4;38.875
599760;36.4;38.875
599850;36.4;38.9375
599940;36.4;39
600030;36.5;39.0625
600120;36.6;39.0625
600210;36.7;39.1875
600300;36.8;39.25
600390;36.8;39.3125
600480;36.8;39.3125
600570;36.8;39.375
600660;36.9;39.4375
600750;36.9;39.375
600840;36.9;39.3125
600930;36.9;39.3125
601020;36.9;39.3125
601110;36.9;39.25
601200;36.9;39.25
601290;36.8;39.25
601380;36.8;39.25
601470;36.8;39.1875
601560;36.7;39.125
601650;36.6;39.0625
601740;36.6;39
601830;36.6;38.9375
601920;36.6;38.875
602010;36.5;38.9375
602100;36.4;38.9375
602190;36.4;38.875
602280;36.3;38.8125
602370;36.3;38.8125
602460;36.3;38.8125
602550;36.3;38.875
602640;36.4;38.9375
602730;36.4;39
602820;36.5;39
602910;36.6;39.0625
603000;36.7;39.0625
603090;36.7;39.125
603180;36.8;39.1875
603270;36.8;39.25
603360;36.8;39.25
603450;36.8;39.25
603540;36.8;39.25
603630;36.8;39.3125
603720;36.8;39.3125
603810;36.8;39.25
603900;36.8;39.25
603990;36.7;39.25
604080;36.7;39.1875
604170;36.6;39.125
604260;36.6;39.125
604350;36.6;39.0625
604440;36.5;39
604530;36.4;38.9375
604620;36.4;38.875
604710;36.5;38.75
604800;36.4;38.6875
604890;36.4;38.625
604980;36.3;38.625
